agent_id,duration_sec,csat_score,issue_category,customer_persona,clean_text,talk_ratio,turns_count,resolved,escalated,churned,hour_of_day,is_weekend,avg_word_per_turn,sanitized_text,x_coord,y_coord,cluster_id
AGENT_538,388,1,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Mike. How can I assist you today? Can you repeat your account number? This is taking too long to resolve. Let me pull up your account... I'm not happy with how this is progressing. Can you repeat your account number? This is taking too long to resolve. I'm done with this. Goodbye.,0.82,9,False,False,False,10,1,43.11,i'm having trouble setting up my new device. can you help? thank you for calling. this is [person]. how can i assist you today? can you repeat your account number? this is taking too long to resolve. let me pull up your account... i'm not happy with how this is progressing. can you repeat your account number? this is taking too long to resolve. i'm done with this. goodbye.,1.7021066,1.9751961,4
AGENT_230,468,1,billing,loyal,I noticed some unusual charges on my bill and wanted to check them. Thank you for calling. This is Jennifer. How can I assist you today? Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process. I need to escalate this to our technical team for review. This is taking too long to resolve. Let me transfer you to a specialist who can better assist. This is taking too long to resolve. I'm done with this. Goodbye.,1.21,9,False,False,False,16,0,52.0,i noticed some unusual charges on my bill and wanted to check them. thank you for calling. this is [person]. how can i assist you today? let me transfer you to a specialist who can better assist. i'm getting frustrated with this process. i need to escalate this to our technical team for review. this is taking too long to resolve. let me transfer you to a specialist who can better assist. this is taking too long to resolve. i'm done with this. goodbye.,-5.169904,14.127742,1
AGENT_675,1083,2,upgrade,tech_savvy,I want to upgrade to the highest speed plan. Thank you for calling. This is Alex. How can I assist you today? Can you repeat your account number? This is taking longer than expected. Can you repeat your account number? This is taking too long to resolve. I'll need to check on that for you. I'm not happy with how this is progressing. I have to look this up in our system. This is taking too long to resolve. Let me see what I can find here. This is taking too long to resolve. I have to look this up in our system. This is taking too long to resolve. Let me see what I can find here. I'm getting frustrated with this process. Let me see what I can find here. I'm not happy with how this is progressing. Let me pull up your account... I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.04,21,False,False,True,9,0,51.57,i want to upgrade to the highest speed plan. thank you for calling. this is [person]. how can i assist you today? can you repeat your account number? this is taking longer than expected. can you repeat your account number? this is taking too long to resolve. i'll need to check on that for you. i'm not happy with how this is progressing. i have to look this up in our system. this is taking too long to resolve. let me see what i can find here. this is taking too long to resolve. i have to look this up in our system. this is taking too long to resolve. let me see what i can find here. i'm getting frustrated with this process. let me see what i can find here. i'm not happy with how this is progressing. let me pull up your account... i'm not happy with how this is progressing. i'm done with this. goodbye.,16.036108,8.860041,0
AGENT_328,959,1,cancellation,tech_savvy,I'm cancelling due to consistent service quality issues. Thank you for calling. This is Jennifer. How can I assist you today? Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process. I'm consulting with our experts to find the best solution. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. I'm not happy with how this is progressing. I need to escalate this to our technical team for review. This is taking too long to resolve. I'm consulting with our experts to find the best solution. I'm not happy with how this is progressing. I need to escalate this to our technical team for review. I'm getting frustrated with this process. I need to escalate this to our technical team for review. This is taking too long to resolve.,1.6,18,False,False,False,20,0,53.28,i'm cancelling due to consistent service quality issues. thank you for calling. this is [person]. how can i assist you today? let me transfer you to a specialist who can better assist. i'm getting frustrated with this process. let me transfer you to a specialist who can better assist. i'm getting frustrated with this process. i'm consulting with our experts to find the best solution. i'm getting frustrated with this process. let me transfer you to a specialist who can better assist. i'm not happy with how this is progressing. i need to escalate this to our technical team for review. this is taking too long to resolve. i'm consulting with our experts to find the best solution. i'm not happy with how this is progressing. i need to escalate this to our technical team for review. i'm getting frustrated with this process. i need to escalate this to our technical team for review. this is taking too long to resolve.,3.689099,13.717187,2
AGENT_263,458,2,billing,churn_risk,This is exactly why I'm cancelling - your billing is a mess! Thank you for calling. This is Jennifer. How can I assist you today? Let me pull up your account... This is taking too long to resolve. I'll need to check on that for you. I'm getting frustrated with this process. I'm done with this. Goodbye.,0.9,7,False,False,True,16,0,65.43,this is exactly why i'm cancelling - your billing is a mess! thank you for calling. this is [person]. how can i assist you today? let me pull up your account... this is taking too long to resolve. i'll need to check on that for you. i'm getting frustrated with this process. i'm done with this. goodbye.,2.6316319,17.119951,2
AGENT_645,936,1,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is Sarah. How can I assist you today? I see the issue in your account. Let me look into this for you. I'm not happy with how this is progressing. I see the issue in your account. Let me look into this for you. I'm getting frustrated with this process. I see the issue in your account. Let me look into this for you. This is taking too long to resolve. I see the issue in your account. Let me look into this for you. This is taking too long to resolve. I can help with billing questions. Let me pull up your information. I'm getting frustrated with this process. I see the issue in your account. Let me look into this for you. I'm getting frustrated with this process. Let me continue checking on this issue. I'm not happy with how this is progressing. I'm still looking into this for you. I'm not happy with how this is progressing. I'm still looking into this for you. I'm not happy with how this is progressing. I'm still looking into this for you. This is taking too long to resolve. I need more time to resolve your concern. I'm not happy with how this is progressing.",1.49,24,False,False,False,0,0,39.0,"i don't understand these charges on my bill, dear. thank you for calling. this is [person]. how can i assist you today? i see the issue in your account. let me look into this for you. i'm not happy with how this is progressing. i see the issue in your account. let me look into this for you. i'm getting frustrated with this process. i see the issue in your account. let me look into this for you. this is taking too long to resolve. i see the issue in your account. let me look into this for you. this is taking too long to resolve. i can help with billing questions. let me pull up your information. i'm getting frustrated with this process. i see the issue in your account. let me look into this for you. i'm getting frustrated with this process. let me continue checking on this issue. i'm not happy with how this is progressing. i'm still looking into this for you. i'm not happy with how this is progressing. i'm still looking into this for you. i'm not happy with how this is progressing. i'm still looking into this for you. this is taking too long to resolve. i need more time to resolve your concern. i'm not happy with how this is progressing.",-5.728863,14.303333,1
AGENT_654,616,2,cancellation,churn_risk,"I'm cancelling. I already found a better provider! Thank you for calling. This is Sarah. How can I assist you today? I'm still looking into this for you. Okay, thank you for checking on that. I'm still looking into this for you. That's helpful information, thanks. I need more time to resolve your concern. That's helpful information, thanks. Let me continue checking on this issue. I'm getting concerned about this. Let me continue checking on this issue. I'm getting concerned about this.",1.48,12,False,False,True,17,0,51.33,"i'm cancelling. i already found a better provider! thank you for calling. this is [person]. how can i assist you today? i'm still looking into this for you. okay, thank you for checking on that. i'm still looking into this for you. that's helpful information, thanks. i need more time to resolve your concern. that's helpful information, thanks. let me continue checking on this issue. i'm getting concerned about this. let me continue checking on this issue. i'm getting concerned about this.",3.5001423,14.66694,2
AGENT_537,580,2,device,business,"New device isn't working properly. Need it fixed for tomorrow's presentation. Thank you for calling. This is Jennifer. How can I assist you today? Let me pull up your account... Okay, thank you for checking on that. Let me see what I can find here. This is taking longer than expected. I have to look this up in our system. This is wasting my time. I have deadlines to meet. Let me pull up your account... I expect better service from a professional provider. I'm done with this. Goodbye.",0.89,11,False,False,False,11,0,52.73,"new device isn't working properly. need it fixed for tomorrow's presentation. thank you for calling. this is [person]. how can i assist you today? let me pull up your account... okay, thank you for checking on that. let me see what i can find here. this is taking longer than expected. i have to look this up in our system. this is wasting my time. i have deadlines to meet. let me pull up your account... i expect better service from a professional provider. i'm done with this. goodbye.",3.1478739,0.37024447,4
AGENT_305,344,2,upgrade,tech_savvy,I want to upgrade to the highest speed plan. Thank you for calling. This is Sarah. How can I assist you today? Let me check what upgrade options are available for you. What's the root cause of this issue? I need more time to resolve your concern. Can you provide more technical details about the fix? I can help you upgrade your service. What features are you looking for? What's the root cause of this issue?,1.38,8,False,False,False,16,0,43.0,i want to upgrade to the highest speed plan. thank you for calling. this is [person]. how can i assist you today? let me check what upgrade options are available for you. what's the root cause of this issue? i need more time to resolve your concern. can you provide more technical details about the fix? i can help you upgrade your service. what features are you looking for? what's the root cause of this issue?,16.098902,8.625632,0
AGENT_430,850,1,cancellation,elderly,I think I need to cancel some services. I don't use them all. Thank you for calling. This is Alex. How can I assist you today? I'll need to check on that for you. I'm getting frustrated with this process. Let me pull up your account... I'm getting frustrated with this process. Let me see what I can find here. I'm not happy with how this is progressing. I have to look this up in our system. I'm not happy with how this is progressing. Let me see what I can find here. I'm getting frustrated with this process. I'm done with this. Goodbye.,1.0,13,False,False,True,0,0,65.38,i think i need to cancel some services. i don't use them all. thank you for calling. this is [person]. how can i assist you today? i'll need to check on that for you. i'm getting frustrated with this process. let me pull up your account... i'm getting frustrated with this process. let me see what i can find here. i'm not happy with how this is progressing. i have to look this up in our system. i'm not happy with how this is progressing. let me see what i can find here. i'm getting frustrated with this process. i'm done with this. goodbye.,2.6059954,11.950418,2
AGENT_424,499,1,cancellation,angry,I'm cancelling IMMEDIATELY! Your service is absolutely terrible! Thank you for calling. This is Taylor. How can I assist you today? Let me continue checking on this issue. This is not acceptable! Let me continue checking on this issue. This is not acceptable! I'm still looking into this for you. Why is this so difficult? I'm still looking into this for you. I don't have time for this! Just solve the problem! Let me continue checking on this issue. You people are incompetent! This is ridiculous!,1.26,12,False,True,True,12,1,41.58,i'm cancelling immediately! your service is absolutely terrible! thank you for calling. this is [person]. how can i assist you today? let me continue checking on this issue. this is not acceptable! let me continue checking on this issue. this is not acceptable! i'm still looking into this for you. why is this so difficult? i'm still looking into this for you. i don't have time for this! just solve the problem! let me continue checking on this issue. you people are incompetent! this is ridiculous!,2.5482073,14.693735,2
AGENT_346,420,4,internet,elderly,"The internet isn't working properly. I can't get my emails. Thank you for calling. This is Alex. How can I assist you today? I'm checking your connection status and seeing some network issues. I appreciate you looking into this. I'm checking your connection status and seeing some network issues. I appreciate you looking into this. I can see there's an outage in your area. We expect service to be restored soon. I appreciate you looking into this. I'm checking your connection status and seeing some network issues. That's helpful information, thanks. I can reset your connection remotely to resolve this issue. I appreciate you looking into this. I can see there's an outage in your area. We expect service to be restored soon. Okay, thank you for checking on that.",1.89,14,True,False,False,19,0,30.0,"the internet isn't working properly. i can't get my emails. thank you for calling. this is [person]. how can i assist you today? i'm checking your connection status and seeing some network issues. i appreciate you looking into this. i'm checking your connection status and seeing some network issues. i appreciate you looking into this. i can see there's an outage in your area. we expect service to be restored soon. i appreciate you looking into this. i'm checking your connection status and seeing some network issues. that's helpful information, thanks. i can reset your connection remotely to resolve this issue. i appreciate you looking into this. i can see there's an outage in your area. we expect service to be restored soon. okay, thank you for checking on that.",-4.0069666,1.8644727,3
AGENT_703,616,4,internet,business,"Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Alex. How can I assist you today? I can reset your connection remotely to resolve this issue. Okay, thank you for checking on that. I can see there's an outage in your area. We expect service to be restored soon. Okay, thank you for checking on that. I'm checking your connection status and seeing some network issues. Okay, thank you for checking on that. I can reset your connection remotely to resolve this issue. I appreciate you looking into this. I'm checking your connection status and seeing some network issues. Okay, thank you for checking on that. I can reset your connection remotely to resolve this issue. Okay, thank you for checking on that.",1.49,14,True,False,False,10,1,44.0,"internet is down and it's affecting my business operations. need immediate fix. thank you for calling. this is [person]. how can i assist you today? i can reset your connection remotely to resolve this issue. okay, thank you for checking on that. i can see there's an outage in your area. we expect service to be restored soon. okay, thank you for checking on that. i'm checking your connection status and seeing some network issues. okay, thank you for checking on that. i can reset your connection remotely to resolve this issue. i appreciate you looking into this. i'm checking your connection status and seeing some network issues. okay, thank you for checking on that. i can reset your connection remotely to resolve this issue. okay, thank you for checking on that.",-4.679945,1.4506639,3
AGENT_307,572,2,cancellation,loyal,I need to cancel my service. Circumstances have changed. Thank you for calling. This is Alex. How can I assist you today? I need to escalate this to our technical team for review. Thank you for your help. I appreciate it. Let me transfer you to a specialist who can better assist. I'm glad you're working on this for me. I'm consulting with our experts to find the best solution. I'm glad you're working on this for me. I'm consulting with our experts to find the best solution. I'm glad you're working on this for me.,1.34,10,False,False,False,8,0,57.2,i need to cancel my service. circumstances have changed. thank you for calling. this is [person]. how can i assist you today? i need to escalate this to our technical team for review. thank you for your help. i appreciate it. let me transfer you to a specialist who can better assist. i'm glad you're working on this for me. i'm consulting with our experts to find the best solution. i'm glad you're working on this for me. i'm consulting with our experts to find the best solution. i'm glad you're working on this for me.,3.083397,12.759226,2
AGENT_339,561,1,device,churn_risk,Your equipment is junk. This is why I'm switching! Thank you for calling. This is Mike. How can I assist you today? Let me see what I can find here. This is taking longer than expected. I'll need to check on that for you. This is taking longer than expected. Let me pull up your account... I'm not happy with how this is progressing. Let me see what I can find here. This is taking too long to resolve. Let me see what I can find here. This is taking too long to resolve.,1.19,12,False,True,True,11,0,46.75,your equipment is junk. this is why i'm switching! thank you for calling. this is [person]. how can i assist you today? let me see what i can find here. this is taking longer than expected. i'll need to check on that for you. this is taking longer than expected. let me pull up your account... i'm not happy with how this is progressing. let me see what i can find here. this is taking too long to resolve. let me see what i can find here. this is taking too long to resolve.,3.3525472,1.714124,4
AGENT_845,224,2,internet,churn_risk,"This is why I'm leaving - your service is unreliable! Thank you for calling. This is Sarah. How can I assist you today? I need to escalate this to our technical team for review. Okay, thank you for checking on that. Let me transfer you to a specialist who can better assist. I'm getting concerned about this. I'm consulting with our experts to find the best solution. I hope this gets resolved soon.",1.61,8,False,False,True,16,1,28.0,"this is why i'm leaving - your service is unreliable! thank you for calling. this is [person]. how can i assist you today? i need to escalate this to our technical team for review. okay, thank you for checking on that. let me transfer you to a specialist who can better assist. i'm getting concerned about this. i'm consulting with our experts to find the best solution. i hope this gets resolved soon.",6.739201,7.5602326,2
AGENT_581,272,2,billing,business,There are unauthorized charges on my corporate account that need immediate attention. Thank you for calling. This is Mike. How can I assist you today? Let me see what I can find here. I need this resolved immediately. This affects my business. I'm done with this. Goodbye.,0.81,5,False,False,True,8,0,54.4,there are unauthorized charges on my corporate account that need immediate attention. thank you for calling. this is [person]. how can i assist you today? let me see what i can find here. i need this resolved immediately. this affects my business. i'm done with this. goodbye.,-5.649018,16.295784,1
AGENT_147,468,2,billing,business,"There are unauthorized charges on my corporate account that need immediate attention. Thank you for calling. This is Jennifer. How can I assist you today? I need more time to resolve your concern. Okay, thank you for checking on that. I'm still looking into this for you. This is taking longer than expected. I'm still looking into this for you. This is taking longer than expected.",1.13,8,False,False,False,12,1,58.5,"there are unauthorized charges on my corporate account that need immediate attention. thank you for calling. this is [person]. how can i assist you today? i need more time to resolve your concern. okay, thank you for checking on that. i'm still looking into this for you. this is taking longer than expected. i'm still looking into this for you. this is taking longer than expected.",-5.550403,16.340458,1
AGENT_677,492,1,device,angry,Your device doesn't work and your instructions are garbage! Thank you for calling. This is Alex. How can I assist you today? I need more time to resolve your concern. This is not acceptable! I'm still looking into this for you. Why is this so difficult? I'm still looking into this for you. You people are incompetent! This is ridiculous! I'm still looking into this for you. You people are incompetent! This is ridiculous!,1.31,10,False,True,True,6,0,49.2,your device doesn't work and your instructions are garbage! thank you for calling. this is [person]. how can i assist you today? i need more time to resolve your concern. this is not acceptable! i'm still looking into this for you. why is this so difficult? i'm still looking into this for you. you people are incompetent! this is ridiculous! i'm still looking into this for you. you people are incompetent! this is ridiculous!,2.9377906,-4.690077,-1
AGENT_282,442,1,internet,angry,My internet has been down for HOURS! I pay for reliable service! Thank you for calling. This is David. How can I assist you today? Can you repeat your account number? I don't have time for this! Just solve the problem! I'll need to check on that for you. This is taking forever! Fix it NOW! Let me see what I can find here. You people are incompetent! This is ridiculous! I'm done with this. Goodbye.,0.85,9,False,False,True,7,0,49.11,my internet has been down for hours! i pay for reliable service! thank you for calling. this is [person]. how can i assist you today? can you repeat your account number? i don't have time for this! just solve the problem! i'll need to check on that for you. this is taking forever! fix it now! let me see what i can find here. you people are incompetent! this is ridiculous! i'm done with this. goodbye.,-4.6646724,2.4440448,3
AGENT_295,688,2,internet,tech_savvy,I'm seeing significant packet loss and high latency. Check your infrastructure. Thank you for calling. This is David. How can I assist you today? I have to look this up in our system. I'm getting concerned about this. I have to look this up in our system. I hope this gets resolved soon. Let me pull up your account... I'm not happy with how this is progressing. Let me pull up your account... I'm getting frustrated with this process. Let me see what I can find here. I'm not happy with how this is progressing. Can you repeat your account number? I'm not happy with how this is progressing.,1.1,14,False,False,True,3,0,49.14,i'm seeing significant packet loss and high latency. check your infrastructure. thank you for calling. this is [person]. how can i assist you today? i have to look this up in our system. i'm getting concerned about this. i have to look this up in our system. i hope this gets resolved soon. let me pull up your account... i'm not happy with how this is progressing. let me pull up your account... i'm getting frustrated with this process. let me see what i can find here. i'm not happy with how this is progressing. can you repeat your account number? i'm not happy with how this is progressing.,-2.2983189,0.33171862,3
AGENT_324,369,1,upgrade,loyal,I'd like to upgrade my plan. What options do you have? Thank you for calling. This is Alex. How can I assist you today? I'm consulting with our experts to find the best solution. This is taking too long to resolve. I'm consulting with our experts to find the best solution. I'm getting frustrated with this process. I need to escalate this to our technical team for review. I'm getting frustrated with this process. I'm done with this. Goodbye.,1.26,9,False,False,False,11,0,41.0,i'd like to upgrade my plan. what options do you have? thank you for calling. this is [person]. how can i assist you today? i'm consulting with our experts to find the best solution. this is taking too long to resolve. i'm consulting with our experts to find the best solution. i'm getting frustrated with this process. i need to escalate this to our technical team for review. i'm getting frustrated with this process. i'm done with this. goodbye.,15.335696,8.894264,0
AGENT_373,630,2,internet,business,Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Sarah. How can I assist you today? Let me continue checking on this issue. I'm getting concerned about this. I need more time to resolve your concern. I hope this gets resolved soon. I'm still looking into this for you. I expect better service from a professional provider. Let me continue checking on this issue. I need this resolved immediately. This affects my business. Let me continue checking on this issue. This is wasting my time. I have deadlines to meet. I'm still looking into this for you. I need this resolved immediately. This affects my business. I'm done with this. Goodbye.,0.88,15,False,False,True,12,0,42.0,internet is down and it's affecting my business operations. need immediate fix. thank you for calling. this is [person]. how can i assist you today? let me continue checking on this issue. i'm getting concerned about this. i need more time to resolve your concern. i hope this gets resolved soon. i'm still looking into this for you. i expect better service from a professional provider. let me continue checking on this issue. i need this resolved immediately. this affects my business. let me continue checking on this issue. this is wasting my time. i have deadlines to meet. i'm still looking into this for you. i need this resolved immediately. this affects my business. i'm done with this. goodbye.,-4.7765217,1.4815494,3
AGENT_348,565,2,billing,loyal,I noticed some unusual charges on my bill and wanted to check them. Thank you for calling. This is Sarah. How can I assist you today? Let me see what I can find here. I hope this gets resolved soon. I'll need to check on that for you. This is taking too long to resolve. Let me pull up your account... This is taking too long to resolve. Can you repeat your account number? This is taking too long to resolve. I'm done with this. Goodbye.,0.91,11,False,False,False,12,1,51.36,i noticed some unusual charges on my bill and wanted to check them. thank you for calling. this is [person]. how can i assist you today? let me see what i can find here. i hope this gets resolved soon. i'll need to check on that for you. this is taking too long to resolve. let me pull up your account... this is taking too long to resolve. can you repeat your account number? this is taking too long to resolve. i'm done with this. goodbye.,-5.109079,14.199185,1
AGENT_251,193,2,cancellation,churn_risk,I'm cancelling. I already found a better provider! Thank you for calling. This is Sarah. How can I assist you today? I'll need to check on that for you. This is taking too long to resolve.,1.4,4,False,True,True,5,0,48.25,i'm cancelling. i already found a better provider! thank you for calling. this is [person]. how can i assist you today? i'll need to check on that for you. this is taking too long to resolve.,3.2762718,14.834201,2
AGENT_275,962,1,upgrade,angry,"I want to upgrade but your process is so frustrating! Thank you for calling. This is Mike. How can I assist you today? I can help you upgrade your service. What features are you looking for? That's helpful information, thanks. I can process an upgrade if that's what you're interested in. That's helpful information, thanks. Let me check what upgrade options are available for you. Okay, thank you for checking on that. Let me continue checking on this issue. That's helpful information, thanks. I can process an upgrade if that's what you're interested in. I appreciate you looking into this. Let me check what upgrade options are available for you. That's helpful information, thanks. I can help you upgrade your service. What features are you looking for? I appreciate you looking into this. I need more time to resolve your concern. That's helpful information, thanks. I'm still looking into this for you. I'm losing patience here! I'm still looking into this for you. I'm losing patience here! Let me continue checking on this issue. You people are incompetent! This is ridiculous! I need more time to resolve your concern. This is taking forever! Fix it NOW!",1.76,26,False,True,True,2,0,37.0,"i want to upgrade but your process is so frustrating! thank you for calling. this is [person]. how can i assist you today? i can help you upgrade your service. what features are you looking for? that's helpful information, thanks. i can process an upgrade if that's what you're interested in. that's helpful information, thanks. let me check what upgrade options are available for you. okay, thank you for checking on that. let me continue checking on this issue. that's helpful information, thanks. i can process an upgrade if that's what you're interested in. i appreciate you looking into this. let me check what upgrade options are available for you. that's helpful information, thanks. i can help you upgrade your service. what features are you looking for? i appreciate you looking into this. i need more time to resolve your concern. that's helpful information, thanks. i'm still looking into this for you. i'm losing patience here! i'm still looking into this for you. i'm losing patience here! let me continue checking on this issue. you people are incompetent! this is ridiculous! i need more time to resolve your concern. this is taking forever! fix it now!",15.793948,6.7685924,0
AGENT_733,432,1,device,angry,Your device doesn't work and your instructions are garbage! Thank you for calling. This is Jennifer. How can I assist you today? I'll need to check on that for you. I appreciate you looking into this. I have to look this up in our system. This is not acceptable! I'll need to check on that for you. I don't have time for this! Just solve the problem! Let me see what I can find here. You people are incompetent! This is ridiculous!,1.28,10,False,True,True,5,0,43.2,your device doesn't work and your instructions are garbage! thank you for calling. this is [person]. how can i assist you today? i'll need to check on that for you. i appreciate you looking into this. i have to look this up in our system. this is not acceptable! i'll need to check on that for you. i don't have time for this! just solve the problem! let me see what i can find here. you people are incompetent! this is ridiculous!,2.8854535,-4.579152,-1
AGENT_449,530,2,internet,churn_risk,"This is why I'm leaving - your service is unreliable! Thank you for calling. This is Sarah. How can I assist you today? Let me continue checking on this issue. I appreciate you looking into this. I need more time to resolve your concern. I appreciate you looking into this. I'm still looking into this for you. That's helpful information, thanks. I'm still looking into this for you. I'm getting concerned about this. I need more time to resolve your concern. I hope this gets resolved soon. I need more time to resolve your concern. This is taking too long to resolve. I'm still looking into this for you. This is taking too long to resolve. I'm done with this. Goodbye.",1.16,17,False,False,True,8,1,31.18,"this is why i'm leaving - your service is unreliable! thank you for calling. this is [person]. how can i assist you today? let me continue checking on this issue. i appreciate you looking into this. i need more time to resolve your concern. i appreciate you looking into this. i'm still looking into this for you. that's helpful information, thanks. i'm still looking into this for you. i'm getting concerned about this. i need more time to resolve your concern. i hope this gets resolved soon. i need more time to resolve your concern. this is taking too long to resolve. i'm still looking into this for you. this is taking too long to resolve. i'm done with this. goodbye.",6.927799,7.604937,2
AGENT_269,462,4,internet,business,"Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Taylor. How can I assist you today? I can reset your connection remotely to resolve this issue. Okay, thank you for checking on that. I'm checking your connection status and seeing some network issues. Okay, thank you for checking on that. I can reset your connection remotely to resolve this issue. I appreciate you looking into this. I can reset your connection remotely to resolve this issue. Okay, thank you for checking on that. I can see there's an outage in your area. We expect service to be restored soon. I appreciate you looking into this. I can see there's an outage in your area. We expect service to be restored soon. Okay, thank you for checking on that.",1.63,14,True,False,True,14,0,33.0,"internet is down and it's affecting my business operations. need immediate fix. thank you for calling. this is [person]. how can i assist you today? i can reset your connection remotely to resolve this issue. okay, thank you for checking on that. i'm checking your connection status and seeing some network issues. okay, thank you for checking on that. i can reset your connection remotely to resolve this issue. i appreciate you looking into this. i can reset your connection remotely to resolve this issue. okay, thank you for checking on that. i can see there's an outage in your area. we expect service to be restored soon. i appreciate you looking into this. i can see there's an outage in your area. we expect service to be restored soon. okay, thank you for checking on that.",-4.6965103,1.3866047,3
AGENT_458,187,1,billing,business,There are unauthorized charges on my corporate account that need immediate attention. Thank you for calling. This is Alex. How can I assist you today? I'm still looking into this for you. I expect better service from a professional provider.,1.0,4,False,True,True,7,1,46.75,there are unauthorized charges on my corporate account that need immediate attention. thank you for calling. this is [person]. how can i assist you today? i'm still looking into this for you. i expect better service from a professional provider.,-5.6698184,16.383549,1
AGENT_812,432,2,internet,churn_risk,"This is why I'm leaving - your service is unreliable! Thank you for calling. This is Taylor. How can I assist you today? I'm consulting with our experts to find the best solution. I appreciate you looking into this. Let me transfer you to a specialist who can better assist. Okay, thank you for checking on that. I need to escalate this to our technical team for review. I appreciate you looking into this. I need to escalate this to our technical team for review. I hope this gets resolved soon. I need to escalate this to our technical team for review. This is taking longer than expected.",1.63,12,False,False,True,2,0,36.0,"this is why i'm leaving - your service is unreliable! thank you for calling. this is [person]. how can i assist you today? i'm consulting with our experts to find the best solution. i appreciate you looking into this. let me transfer you to a specialist who can better assist. okay, thank you for checking on that. i need to escalate this to our technical team for review. i appreciate you looking into this. i need to escalate this to our technical team for review. i hope this gets resolved soon. i need to escalate this to our technical team for review. this is taking longer than expected.",6.6298137,7.6432886,2
AGENT_717,234,2,cancellation,elderly,I think I need to cancel some services. I don't use them all. Thank you for calling. This is Sarah. How can I assist you today? I have to look this up in our system. I'm getting frustrated with this process. I'm done with this. Goodbye.,0.92,5,False,False,True,4,1,46.8,i think i need to cancel some services. i don't use them all. thank you for calling. this is [person]. how can i assist you today? i have to look this up in our system. i'm getting frustrated with this process. i'm done with this. goodbye.,2.6561465,11.8339405,2
AGENT_245,364,4,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Sarah. How can I assist you today? I can send a technician if we can't resolve this remotely. Thank you for your help. I appreciate it. I see the configuration issue. Let me help you fix it. I'm glad you're working on this for me. I see the configuration issue. Let me help you fix it. Thank you for your help. I appreciate it. I see the configuration issue. Let me help you fix it. I'm glad you're working on this for me. I can send a technician if we can't resolve this remotely. I understand these things happen sometimes. I can send a technician if we can't resolve this remotely. Thank you for your help. I appreciate it.,1.39,14,True,False,False,10,0,26.0,i'm having trouble setting up my new device. can you help? thank you for calling. this is [person]. how can i assist you today? i can send a technician if we can't resolve this remotely. thank you for your help. i appreciate it. i see the configuration issue. let me help you fix it. i'm glad you're working on this for me. i see the configuration issue. let me help you fix it. thank you for your help. i appreciate it. i see the configuration issue. let me help you fix it. i'm glad you're working on this for me. i can send a technician if we can't resolve this remotely. i understand these things happen sometimes. i can send a technician if we can't resolve this remotely. thank you for your help. i appreciate it.,1.9166855,0.8638234,4
AGENT_128,775,2,device,elderly,"I can't figure out how to use this new phone. It's too complicated. Thank you for calling. This is Alex. How can I assist you today? I'm consulting with our experts to find the best solution. That's helpful information, thanks. I'm consulting with our experts to find the best solution. Okay, thank you for checking on that. Let me transfer you to a specialist who can better assist. That's helpful information, thanks. I'm consulting with our experts to find the best solution. I appreciate you looking into this. I need to escalate this to our technical team for review. I'm getting concerned about this. Let me transfer you to a specialist who can better assist. I'm getting concerned about this. I need to escalate this to our technical team for review. I hope this gets resolved soon. I need to escalate this to our technical team for review. I hope this gets resolved soon. I need to escalate this to our technical team for review. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. This is taking too long to resolve. I need to escalate this to our technical team for review. I'm getting frustrated with this process. I'm done with this. Goodbye.",1.64,25,False,False,True,16,0,31.0,"i can't figure out how to use this new phone. it's too complicated. thank you for calling. this is [person]. how can i assist you today? i'm consulting with our experts to find the best solution. that's helpful information, thanks. i'm consulting with our experts to find the best solution. okay, thank you for checking on that. let me transfer you to a specialist who can better assist. that's helpful information, thanks. i'm consulting with our experts to find the best solution. i appreciate you looking into this. i need to escalate this to our technical team for review. i'm getting concerned about this. let me transfer you to a specialist who can better assist. i'm getting concerned about this. i need to escalate this to our technical team for review. i hope this gets resolved soon. i need to escalate this to our technical team for review. i hope this gets resolved soon. i need to escalate this to our technical team for review. i'm getting frustrated with this process. let me transfer you to a specialist who can better assist. this is taking too long to resolve. i need to escalate this to our technical team for review. i'm getting frustrated with this process. i'm done with this. goodbye.",1.117359,1.7499875,4
