agent_id,duration_sec,csat_score,issue_category,customer_persona,clean_text,talk_ratio,turns_count,resolved,escalated,churned,hour_of_day,is_weekend,avg_word_per_turn
AGENT_782,490,4,upgrade,tech_savvy,I want to upgrade to the highest speed plan. Thank you for calling. This is Jennifer. How can I assist you today? I'll move you to our premium plan with enhanced features. This is taking longer than expected. Let me upgrade your service with the latest options. I hope this gets resolved soon. Let me upgrade your service with the latest options. I'm getting concerned about this. I'll move you to our premium plan with enhanced features. This is taking longer than expected. I'll move you to our premium plan with enhanced features. Will this prevent future occurrences? I can process that upgrade for you right away. What's the root cause of this issue?,1.59,14,True,False,False,21,0,35.0
AGENT_820,264,1,internet,business,Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Jennifer. How can I assist you today? I'm consulting with our experts to find the best solution. This is wasting my time. I have deadlines to meet. Let me transfer you to a specialist who can better assist. I expect better service from a professional provider.,1.13,6,False,True,True,5,0,44.0
AGENT_703,447,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is Mike. How can I assist you today? Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. This is taking longer than expected. I'm consulting with our experts to find the best solution. I'm getting concerned about this.",1.73,8,False,False,True,17,0,55.88
AGENT_190,975,2,cancellation,loyal,I need to cancel my service. Circumstances have changed. Thank you for calling. This is David. How can I assist you today? I need to escalate this to our technical team for review. I'm glad you're working on this for me. Let me transfer you to a specialist who can better assist. Thank you for your help. I appreciate it. I'm consulting with our experts to find the best solution. I'm glad you're working on this for me. Let me transfer you to a specialist who can better assist. I'm getting concerned about this. Let me transfer you to a specialist who can better assist. This is taking longer than expected. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. I'm getting frustrated with this process. I'm consulting with our experts to find the best solution. I'm getting frustrated with this process. I need to escalate this to our technical team for review. I'm getting frustrated with this process. I need to escalate this to our technical team for review. I'm getting frustrated with this process. I'm done with this. Goodbye.,1.53,25,False,False,False,20,1,39.0
AGENT_442,546,1,billing,business,"There are unauthorized charges on my corporate account that need immediate attention. Thank you for calling. This is Jennifer. How can I assist you today? Let me continue checking on this issue. Okay, thank you for checking on that. I'm still looking into this for you. I appreciate you looking into this. Let me continue checking on this issue. I hope this gets resolved soon. I'm still looking into this for you. This is taking longer than expected. Let me continue checking on this issue. I need this resolved immediately. This affects my business. I need more time to resolve your concern. I expect better service from a professional provider.",1.04,14,False,True,True,23,1,39.0
AGENT_397,582,2,cancellation,elderly,I think I need to cancel some services. I don't use them all. Thank you for calling. This is Jennifer. How can I assist you today? Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. This is taking longer than expected. I need to escalate this to our technical team for review. I'm getting concerned about this. I'm consulting with our experts to find the best solution. I'm getting frustrated with this process. I need to escalate this to our technical team for review. I'm not happy with how this is progressing.,1.52,14,False,False,False,2,1,41.57
AGENT_678,523,1,cancellation,churn_risk,I'm cancelling. I already found a better provider! Thank you for calling. This is Jennifer. How can I assist you today? Let me pull up your account... I'm getting frustrated with this process. Can you repeat your account number? I'm not happy with how this is progressing. Can you repeat your account number? This is taking too long to resolve. Can you repeat your account number? I'm getting frustrated with this process. I'll need to check on that for you. I'm getting frustrated with this process.,1.1,12,False,True,True,16,1,43.58
AGENT_658,249,2,cancellation,elderly,I think I need to cancel some services. I don't use them all. Thank you for calling. This is Alex. How can I assist you today? I'll need to check on that for you. This is taking too long to resolve. I'm done with this. Goodbye.,0.84,5,False,False,True,18,0,49.8
AGENT_600,533,1,internet,loyal,My connection has been spotty lately. Any idea what's happening? Thank you for calling. This is Mike. How can I assist you today? I'm still looking into this for you. This is taking too long to resolve. Let me continue checking on this issue. This is taking too long to resolve. Let me continue checking on this issue. I'm getting frustrated with this process. I need more time to resolve your concern. This is taking too long to resolve. I'm still looking into this for you. I'm getting frustrated with this process. I'm done with this. Goodbye.,1.02,13,False,False,True,15,0,41.0
AGENT_538,336,2,upgrade,angry,"I want to upgrade but your process is so frustrating! Thank you for calling. This is Alex. How can I assist you today? I'll move you to our premium plan with enhanced features. I'm losing patience here! Let me upgrade your service with the latest options. I appreciate you looking into this. Let me upgrade your service with the latest options. That's helpful information, thanks. I'll move you to our premium plan with enhanced features. Okay, thank you for checking on that. Let me upgrade your service with the latest options. That's helpful information, thanks.",1.71,12,False,False,True,19,0,28.0
AGENT_202,499,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is David. How can I assist you today? I need to escalate this to our technical team for review. I appreciate you looking into this. I'm consulting with our experts to find the best solution. Okay, thank you for checking on that. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. I'm getting concerned about this. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon.",1.69,12,False,False,True,19,0,41.58
AGENT_217,602,4,upgrade,loyal,I'd like to upgrade my plan. What options do you have? Thank you for calling. This is Alex. How can I assist you today? I'll move you to our premium plan with enhanced features. I'm getting concerned about this. Let me upgrade your service with the latest options. I hope this gets resolved soon. Let me upgrade your service with the latest options. Thank you for your help. I appreciate it. I'll move you to our premium plan with enhanced features. Thank you for your help. I appreciate it. I can process that upgrade for you right away. Thank you for your help. I appreciate it. I'll move you to our premium plan with enhanced features. Thank you for your help. I appreciate it.,1.3,14,True,False,False,19,0,43.0
AGENT_615,464,2,device,elderly,I can't figure out how to use this new phone. It's too complicated. Thank you for calling. This is Alex. How can I assist you today? Can you repeat your account number? I hope this gets resolved soon. I'll need to check on that for you. I'm getting frustrated with this process. Can you repeat your account number? I'm getting frustrated with this process. I'm done with this. Goodbye.,0.92,9,False,False,False,23,1,51.56
AGENT_571,518,3,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Mike. How can I assist you today? Let me guide you through the proper setup steps for your device. This is taking longer than expected. Let me guide you through the proper setup steps for your device. I hope this gets resolved soon. I see the configuration issue. Let me help you fix it. I'm getting concerned about this. I see the configuration issue. Let me help you fix it. This is taking longer than expected. I see the configuration issue. Let me help you fix it. This is taking longer than expected. I can send a technician if we can't resolve this remotely. This is taking longer than expected.,1.76,14,True,False,False,19,1,37.0
AGENT_719,530,2,billing,loyal,I noticed some unusual charges on my bill and wanted to check them. Thank you for calling. This is Mike. How can I assist you today? Let me continue checking on this issue. This is taking longer than expected. I need more time to resolve your concern. I'm getting concerned about this. I need more time to resolve your concern. This is taking longer than expected. I'm still looking into this for you. I'm not happy with how this is progressing. I need more time to resolve your concern. I'm getting frustrated with this process.,1.16,12,False,False,False,7,0,44.17
AGENT_141,499,1,cancellation,business,I'm switching providers. Your service doesn't meet our business needs. Thank you for calling. This is Jennifer. How can I assist you today? I need to escalate this to our technical team for review. I need this resolved immediately. This affects my business. I'm consulting with our experts to find the best solution. I need this resolved immediately. This affects my business. Let me transfer you to a specialist who can better assist. I expect better service from a professional provider. Let me transfer you to a specialist who can better assist. This is wasting my time. I have deadlines to meet. I need to escalate this to our technical team for review. I expect better service from a professional provider.,1.24,12,False,True,True,15,0,41.58
AGENT_381,532,4,internet,tech_savvy,I'm seeing significant packet loss and high latency. Check your infrastructure. Thank you for calling. This is Sarah. How can I assist you today? I can see there's an outage in your area. We expect service to be restored soon. What's the root cause of this issue? I'm checking your connection status and seeing some network issues. Can you provide more technical details about the fix? I'm checking your connection status and seeing some network issues. What's the root cause of this issue? I can see there's an outage in your area. We expect service to be restored soon. What's the root cause of this issue? I can reset your connection remotely to resolve this issue. Will this prevent future occurrences? I can reset your connection remotely to resolve this issue. Can you provide more technical details about the fix?,1.55,14,True,False,False,23,1,38.0
AGENT_346,527,4,billing,churn_risk,"This is exactly why I'm cancelling - your billing is a mess! Thank you for calling. This is Sarah. How can I assist you today? I've located the error in your billing. I'll process a credit for you now. I appreciate you looking into this. I can see the issue with your bill. Let me correct those charges immediately. That's helpful information, thanks. I've located the error in your billing. I'll process a credit for you now. That's helpful information, thanks. I understand your concern. Let me review your account and fix this. That's helpful information, thanks. I've located the error in your billing. I'll process a credit for you now. Okay, thank you for checking on that. I've located the error in your billing. I'll process a credit for you now. I appreciate you looking into this.",2.21,14,True,False,True,5,0,37.64
AGENT_956,729,2,billing,tech_savvy,I've identified billing discrepancies that require correction. Thank you for calling. This is Taylor. How can I assist you today? Let me see what I can find here. This is taking too long to resolve. Let me see what I can find here. I'm not happy with how this is progressing. Let me see what I can find here. I'm getting frustrated with this process. I have to look this up in our system. I'm not happy with how this is progressing. Can you repeat your account number? I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.06,13,False,False,False,16,0,56.08
AGENT_538,522,2,device,business,"New device isn't working properly. Need it fixed for tomorrow's presentation. Thank you for calling. This is Alex. How can I assist you today? I need to escalate this to our technical team for review. That's helpful information, thanks. I'm consulting with our experts to find the best solution. I appreciate you looking into this. Let me transfer you to a specialist who can better assist. Okay, thank you for checking on that. Let me transfer you to a specialist who can better assist. Okay, thank you for checking on that. I'm consulting with our experts to find the best solution. This is taking longer than expected. I need to escalate this to our technical team for review. This is taking longer than expected. I'm consulting with our experts to find the best solution. This is taking longer than expected. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon.",1.66,18,False,False,True,20,0,29.0
AGENT_269,225,2,billing,tech_savvy,I've identified billing discrepancies that require correction. Thank you for calling. This is Mike. How can I assist you today? I'm still looking into this for you. I'm getting frustrated with this process. I'm done with this. Goodbye.,1.11,5,False,False,True,13,0,45.0
AGENT_220,336,2,billing,tech_savvy,I've identified billing discrepancies that require correction. Thank you for calling. This is Jennifer. How can I assist you today? Let me continue checking on this issue. I'm not happy with how this is progressing. I need more time to resolve your concern. This is taking too long to resolve. I'm done with this. Goodbye.,1.04,7,False,False,True,10,0,48.0
AGENT_195,691,2,billing,churn_risk,This is exactly why I'm cancelling - your billing is a mess! Thank you for calling. This is Jennifer. How can I assist you today? Let me continue checking on this issue. I'm getting concerned about this. I see the issue in your account. Let me look into this for you. This is taking longer than expected. I can help with billing questions. Let me pull up your information. I hope this gets resolved soon. I need to check your account details to address this. I hope this gets resolved soon. I can help with billing questions. Let me pull up your information. This is taking longer than expected. I need to check your account details to address this. I hope this gets resolved soon.,1.66,14,False,False,True,6,0,49.36
AGENT_881,560,4,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Mike. How can I assist you today? I see the configuration issue. Let me help you fix it. I'm glad you're working on this for me. I can send a technician if we can't resolve this remotely. I understand these things happen sometimes. I can send a technician if we can't resolve this remotely. I understand these things happen sometimes. Let me guide you through the proper setup steps for your device. I understand these things happen sometimes. Let me guide you through the proper setup steps for your device. I'm glad you're working on this for me. I see the configuration issue. Let me help you fix it. I understand these things happen sometimes.,1.59,14,True,False,False,22,1,40.0
AGENT_550,304,2,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Taylor. How can I assist you today? I need more time to resolve your concern. I hope this gets resolved soon. Let me continue checking on this issue. This is taking too long to resolve. Let me continue checking on this issue. This is taking too long to resolve.,1.13,8,False,False,False,7,0,38.0
AGENT_817,532,4,upgrade,tech_savvy,I want to upgrade to the highest speed plan. Thank you for calling. This is Jennifer. How can I assist you today? Let me upgrade your service with the latest options. This is taking longer than expected. I'll move you to our premium plan with enhanced features. I hope this gets resolved soon. I can process that upgrade for you right away. I hope this gets resolved soon. I can process that upgrade for you right away. What's the root cause of this issue? I can process that upgrade for you right away. Will this prevent future occurrences? Let me upgrade your service with the latest options. Can you provide more technical details about the fix?,1.42,14,True,False,False,17,0,38.0
AGENT_840,325,2,cancellation,tech_savvy,I'm cancelling due to consistent service quality issues. Thank you for calling. This is Taylor. How can I assist you today? Let me continue checking on this issue. Can you provide more technical details about the fix? I need more time to resolve your concern. Can you provide more technical details about the fix? I need more time to resolve your concern. I'm getting concerned about this. I'm still looking into this for you. This is taking longer than expected.,1.16,10,False,False,True,15,0,32.5
AGENT_333,462,2,internet,angry,My internet has been down for HOURS! I pay for reliable service! Thank you for calling. This is Taylor. How can I assist you today? I need more time to resolve your concern. This is not acceptable! I need more time to resolve your concern. This is not acceptable! I'm still looking into this for you. I don't have time for this! Just solve the problem! I need more time to resolve your concern. You people are incompetent! This is ridiculous! I'm done with this. Goodbye.,1.05,11,False,False,True,3,0,42.0
AGENT_775,400,2,upgrade,loyal,I'd like to upgrade my plan. What options do you have? Thank you for calling. This is Mike. How can I assist you today? I'm still looking into this for you. Thank you for your help. I appreciate it. I need more time to resolve your concern. Thank you for your help. I appreciate it. I'm still looking into this for you. This is taking longer than expected. Let me continue checking on this issue. I hope this gets resolved soon.,1.08,10,False,False,False,12,1,40.0
AGENT_603,280,2,device,angry,"Your device doesn't work and your instructions are garbage! Thank you for calling. This is Alex. How can I assist you today? I can send a technician if we can't resolve this remotely. That's helpful information, thanks. I can send a technician if we can't resolve this remotely. I appreciate you looking into this. I can send a technician if we can't resolve this remotely. I appreciate you looking into this. I can send a technician if we can't resolve this remotely. Okay, thank you for checking on that.",1.78,10,False,False,True,4,0,28.0
AGENT_210,270,1,internet,business,Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is David. How can I assist you today? Let me continue checking on this issue. This is taking longer than expected. I need more time to resolve your concern. I'm getting concerned about this. Let me continue checking on this issue. This is wasting my time. I have deadlines to meet. I'm still looking into this for you. I need this resolved immediately. This affects my business.,1.0,10,False,True,True,5,0,27.0
AGENT_981,338,1,cancellation,angry,I'm cancelling IMMEDIATELY! Your service is absolutely terrible! Thank you for calling. This is Sarah. How can I assist you today? Let me transfer you to a specialist who can better assist. I don't have time for this! Just solve the problem! I'm consulting with our experts to find the best solution. This is taking forever! Fix it NOW! I'm consulting with our experts to find the best solution. This is taking forever! Fix it NOW! Let me transfer you to a specialist who can better assist. This is taking forever! Fix it NOW!,1.41,10,False,True,True,11,0,33.8
AGENT_130,811,1,cancellation,churn_risk,"I'm cancelling. I already found a better provider! Thank you for calling. This is Taylor. How can I assist you today? I need to escalate this to our technical team for review. I appreciate you looking into this. Let me transfer you to a specialist who can better assist. Okay, thank you for checking on that. I'm consulting with our experts to find the best solution. This is taking longer than expected. I need to escalate this to our technical team for review. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. This is taking longer than expected. Let me transfer you to a specialist who can better assist. This is taking longer than expected. I need to escalate this to our technical team for review. This is taking too long to resolve.",1.69,16,False,True,True,18,1,50.69
AGENT_128,528,1,device,elderly,I can't figure out how to use this new phone. It's too complicated. Thank you for calling. This is Sarah. How can I assist you today? I'll need to check on that for you. I'm getting frustrated with this process. Let me see what I can find here. I'm not happy with how this is progressing. Can you repeat your account number? I'm not happy with how this is progressing. Let me pull up your account... I'm getting frustrated with this process. I'm done with this. Goodbye.,0.89,11,False,False,False,6,0,48.0
AGENT_135,864,2,internet,elderly,"The internet isn't working properly. I can't get my emails. Thank you for calling. This is Alex. How can I assist you today? Let me continue checking on this issue. Okay, thank you for checking on that. I need more time to resolve your concern. I'm getting concerned about this. Let me continue checking on this issue. I'm getting concerned about this. I'm still looking into this for you. I'm not happy with how this is progressing. I'm still looking into this for you. I'm getting frustrated with this process. I need more time to resolve your concern. This is taking too long to resolve. I'm still looking into this for you. I'm not happy with how this is progressing. I'm still looking into this for you. I'm getting frustrated with this process.",1.15,18,False,False,True,14,0,48.0
AGENT_456,372,1,device,business,"New device isn't working properly. Need it fixed for tomorrow's presentation. Thank you for calling. This is Alex. How can I assist you today? Let me see what I can find here. Okay, thank you for checking on that. I'll need to check on that for you. I'm getting concerned about this. Let me pull up your account... I expect better service from a professional provider. Let me pull up your account... I need this resolved immediately. This affects my business.",1.02,10,False,True,True,10,1,37.2
AGENT_506,600,3,billing,loyal,I noticed some unusual charges on my bill and wanted to check them. Thank you for calling. This is Mike. How can I assist you today? I can see the issue with your bill. Let me correct those charges immediately. I'm getting concerned about this. I can see the issue with your bill. Let me correct those charges immediately. This is taking longer than expected. I understand your concern. Let me review your account and fix this. I'm getting concerned about this. I understand your concern. Let me review your account and fix this. This is taking longer than expected. I can see the issue with your bill. Let me correct those charges immediately. I'm getting concerned about this. I can see the issue with your bill. Let me correct those charges immediately. I'm getting concerned about this.,2.07,14,True,False,False,12,0,42.86
AGENT_281,420,1,device,angry,Your device doesn't work and your instructions are garbage! Thank you for calling. This is Taylor. How can I assist you today? I need to escalate this to our technical team for review. This is not acceptable! Let me transfer you to a specialist who can better assist. Why is this so difficult? I need to escalate this to our technical team for review. You people are incompetent! This is ridiculous! I need to escalate this to our technical team for review. You people are incompetent! This is ridiculous!,1.78,10,False,True,True,8,1,42.0
AGENT_131,327,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is Alex. How can I assist you today? Let me continue checking on this issue. I'm not happy with how this is progressing. I'm done with this. Goodbye.",0.91,5,False,False,True,11,0,65.4
AGENT_845,798,2,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Mike. How can I assist you today? I need more time to resolve your concern. I hope this gets resolved soon. I can help you with device setup. What model do you have? This is taking longer than expected. Let me walk you through some troubleshooting steps. I hope this gets resolved soon. I can help you with device setup. What model do you have? I hope this gets resolved soon. I need more time to resolve your concern. This is taking longer than expected. Let me continue checking on this issue. I'm not happy with how this is progressing. I need more time to resolve your concern. I'm getting frustrated with this process. Let me check if there are known issues with your device. I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.28,19,False,False,False,17,1,42.0
AGENT_342,175,2,billing,tech_savvy,I've identified billing discrepancies that require correction. Thank you for calling. This is Taylor. How can I assist you today? I'm still looking into this for you. I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.0,5,False,False,True,12,1,35.0
AGENT_563,1192,1,cancellation,loyal,I need to cancel my service. Circumstances have changed. Thank you for calling. This is Alex. How can I assist you today? Let me see what I can find here. I'm getting frustrated with this process. I'll need to check on that for you. This is taking too long to resolve. Let me see what I can find here. I'm not happy with how this is progressing. I have to look this up in our system. This is taking too long to resolve. I'll need to check on that for you. I'm getting frustrated with this process. Can you repeat your account number? This is taking too long to resolve. Can you repeat your account number? I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.05,17,False,False,False,12,0,70.12
AGENT_560,688,2,upgrade,loyal,I'd like to upgrade my plan. What options do you have? Thank you for calling. This is Taylor. How can I assist you today? I need to escalate this to our technical team for review. I'm getting concerned about this. I need to escalate this to our technical team for review. I'm getting concerned about this. I need to escalate this to our technical team for review. I hope this gets resolved soon. I need to escalate this to our technical team for review. I'm getting concerned about this. I'm consulting with our experts to find the best solution. I'm not happy with how this is progressing. I need to escalate this to our technical team for review. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process.,1.71,16,False,False,False,4,0,43.0
AGENT_803,444,1,cancellation,elderly,I think I need to cancel some services. I don't use them all. Thank you for calling. This is Mike. How can I assist you today? I need to escalate this to our technical team for review. I'm not happy with how this is progressing. I'm consulting with our experts to find the best solution. I'm not happy with how this is progressing. Let me transfer you to a specialist who can better assist. This is taking too long to resolve. I'm done with this. Goodbye.,1.1,9,False,False,True,22,0,49.33
AGENT_300,405,1,upgrade,elderly,I was told I could upgrade. Can you help me with that? Thank you for calling. This is David. How can I assist you today? Let me transfer you to a specialist who can better assist. I'm not happy with how this is progressing. Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. This is taking too long to resolve. I'm done with this. Goodbye.,1.21,9,False,False,True,19,0,45.0
AGENT_687,390,2,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is David. How can I assist you today? Let me transfer you to a specialist who can better assist. Thank you for your help. I appreciate it. I need to escalate this to our technical team for review. I'm glad you're working on this for me. I'm consulting with our experts to find the best solution. I'm glad you're working on this for me. I'm consulting with our experts to find the best solution. I understand these things happen sometimes.,1.34,10,False,False,False,20,0,39.0
AGENT_177,840,1,internet,angry,"My internet has been down for HOURS! I pay for reliable service! Thank you for calling. This is Alex. How can I assist you today? I'm consulting with our experts to find the best solution. I appreciate you looking into this. I need to escalate this to our technical team for review. That's helpful information, thanks. Let me transfer you to a specialist who can better assist. I appreciate you looking into this. I need to escalate this to our technical team for review. Why is this so difficult? I'm consulting with our experts to find the best solution. This is not acceptable! Let me transfer you to a specialist who can better assist. I'm losing patience here! I'm consulting with our experts to find the best solution. Why is this so difficult? Let me transfer you to a specialist who can better assist. This is taking forever! Fix it NOW! I need to escalate this to our technical team for review. This is taking forever! Fix it NOW!",1.82,20,False,True,True,21,0,42.0
AGENT_778,764,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is Alex. How can I assist you today? I need to escalate this to our technical team for review. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. I'm getting concerned about this. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. This is taking too long to resolve. Let me transfer you to a specialist who can better assist. This is taking too long to resolve. I need to escalate this to our technical team for review. I'm getting frustrated with this process.",1.72,14,False,False,False,22,0,54.57
AGENT_567,526,1,cancellation,churn_risk,I'm cancelling. I already found a better provider! Thank you for calling. This is David. How can I assist you today? I'm still looking into this for you. This is taking too long to resolve. Let me continue checking on this issue. This is taking too long to resolve. Let me continue checking on this issue. I'm getting frustrated with this process. I'm done with this. Goodbye.,1.03,9,False,False,True,1,0,58.44
AGENT_840,256,2,device,churn_risk,Your equipment is junk. This is why I'm switching! Thank you for calling. This is Mike. How can I assist you today? I'm consulting with our experts to find the best solution. I'm getting concerned about this. I need to escalate this to our technical team for review. This is taking too long to resolve. I need to escalate this to our technical team for review. This is taking too long to resolve.,1.61,8,False,False,True,23,0,32.0
AGENT_867,424,2,cancellation,tech_savvy,I'm cancelling due to consistent service quality issues. Thank you for calling. This is Sarah. How can I assist you today? Let me pull up your account... I'm not happy with how this is progressing. Let me see what I can find here. I'm not happy with how this is progressing. I'm done with this. Goodbye.,0.93,7,False,False,False,2,0,60.57
AGENT_574,257,2,cancellation,business,I'm switching providers. Your service doesn't meet our business needs. Thank you for calling. This is Alex. How can I assist you today? I'm still looking into this for you. I'm getting concerned about this. I'm still looking into this for you. I expect better service from a professional provider.,1.17,6,False,True,True,9,1,42.83
AGENT_882,249,2,upgrade,angry,"I want to upgrade but your process is so frustrating! Thank you for calling. This is David. How can I assist you today? Can you repeat your account number? That's helpful information, thanks. Let me pull up your account... Okay, thank you for checking on that. I have to look this up in our system. This is not acceptable!",1.36,8,False,False,True,12,0,31.12
AGENT_659,800,1,cancellation,churn_risk,I'm cancelling. I already found a better provider! Thank you for calling. This is David. How can I assist you today? I'm consulting with our experts to find the best solution. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. I hope this gets resolved soon. I need to escalate this to our technical team for review. I'm getting concerned about this. I need to escalate this to our technical team for review. This is taking too long to resolve. I'm consulting with our experts to find the best solution. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process.,1.73,14,False,True,True,16,1,57.14
AGENT_729,850,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is Mike. How can I assist you today? Let me continue checking on this issue. This is taking longer than expected. Let me continue checking on this issue. I hope this gets resolved soon. Let me continue checking on this issue. I'm not happy with how this is progressing. Let me continue checking on this issue. This is taking too long to resolve. I need more time to resolve your concern. This is taking too long to resolve. I'm done with this. Goodbye.",1.02,13,False,False,True,4,0,65.38
AGENT_717,443,2,cancellation,elderly,I think I need to cancel some services. I don't use them all. Thank you for calling. This is Taylor. How can I assist you today? Let me continue checking on this issue. This is taking longer than expected. I need more time to resolve your concern. I hope this gets resolved soon. I need more time to resolve your concern. I'm getting frustrated with this process. I need more time to resolve your concern. I'm getting frustrated with this process. I'm done with this. Goodbye.,1.05,11,False,False,True,3,0,40.27
AGENT_108,134,1,internet,business,Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Jennifer. How can I assist you today? I need more time to resolve your concern. This is wasting my time. I have deadlines to meet.,0.95,4,False,True,True,1,1,33.5
AGENT_629,175,2,device,tech_savvy,I'm experiencing firmware configuration issues. Thank you for calling. This is David. How can I assist you today? I'm still looking into this for you. This is taking too long to resolve. I'm done with this. Goodbye.,1.18,5,False,False,True,21,0,35.0
AGENT_517,420,1,device,churn_risk,"Your equipment is junk. This is why I'm switching! Thank you for calling. This is Alex. How can I assist you today? Can you repeat your account number? That's helpful information, thanks. Let me see what I can find here. This is taking longer than expected. Can you repeat your account number? This is taking longer than expected. Let me pull up your account... I'm getting frustrated with this process.",1.26,10,False,True,True,11,0,42.0
AGENT_369,261,1,upgrade,elderly,I was told I could upgrade. Can you help me with that? Thank you for calling. This is Taylor. How can I assist you today? I can help you upgrade your service. What features are you looking for? This is taking too long to resolve. Let me check what upgrade options are available for you. This is taking too long to resolve. I need more time to resolve your concern. I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.13,9,False,False,True,19,1,29.0
AGENT_121,774,2,upgrade,churn_risk,"I'll consider upgrading if you can fix these issues. Thank you for calling. This is Sarah. How can I assist you today? I need to escalate this to our technical team for review. That's helpful information, thanks. Let me transfer you to a specialist who can better assist. Okay, thank you for checking on that. Let me transfer you to a specialist who can better assist. Okay, thank you for checking on that. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I need to escalate this to our technical team for review. This is taking too long to resolve.",1.72,18,False,False,True,11,0,43.0
AGENT_274,341,1,device,tech_savvy,I'm experiencing firmware configuration issues. Thank you for calling. This is Jennifer. How can I assist you today? I need more time to resolve your concern. I'm not happy with how this is progressing. I need more time to resolve your concern. This is taking too long to resolve. Let me continue checking on this issue. I'm not happy with how this is progressing. I'm still looking into this for you. I'm getting frustrated with this process. I'm done with this. Goodbye.,1.1,11,False,False,True,23,0,31.0
AGENT_244,536,2,cancellation,tech_savvy,I'm cancelling due to consistent service quality issues. Thank you for calling. This is Jennifer. How can I assist you today? Can you repeat your account number? This is taking too long to resolve. Can you repeat your account number? I'm not happy with how this is progressing. I have to look this up in our system. I'm getting frustrated with this process.,1.17,8,False,False,True,15,0,67.0
AGENT_255,468,2,internet,churn_risk,"This is why I'm leaving - your service is unreliable! Thank you for calling. This is Taylor. How can I assist you today? I need to escalate this to our technical team for review. That's helpful information, thanks. Let me transfer you to a specialist who can better assist. That's helpful information, thanks. Let me transfer you to a specialist who can better assist. I appreciate you looking into this. Let me transfer you to a specialist who can better assist. Okay, thank you for checking on that. I need to escalate this to our technical team for review. That's helpful information, thanks. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I need to escalate this to our technical team for review. This is taking longer than expected. I need to escalate this to our technical team for review. I'm getting concerned about this.",1.94,18,False,False,True,10,0,26.0
AGENT_465,100,1,upgrade,churn_risk,I'll consider upgrading if you can fix these issues. Thank you for calling. This is Alex. How can I assist you today? I'm consulting with our experts to find the best solution. This is taking too long to resolve.,1.44,4,False,True,True,2,0,25.0
AGENT_816,588,1,internet,business,"Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Jennifer. How can I assist you today? I'm still looking into this for you. That's helpful information, thanks. Let me continue checking on this issue. That's helpful information, thanks. I'm still looking into this for you. I'm getting concerned about this. I need more time to resolve your concern. I'm getting concerned about this. I'm still looking into this for you. I expect better service from a professional provider. I'm still looking into this for you. I need this resolved immediately. This affects my business.",1.19,14,False,True,True,20,0,42.0
